instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
250,93.0,-0.017441860465114336,85.65737051792829,0.1482703365067394,1
251,93.0,-0.017441860465114336,85.71428571428571,0.1484088989017176,1
252,93.0,-0.017441860465114336,85.7707509881423,0.1485463213985234,1
253,93.0,-0.017441860465114336,85.8267716535433,0.1486826180057726,1
254,93.0,-0.017441860465114336,85.88235294117646,0.14881780250347684,1
255,93.0,-0.017441860465114336,85.9375,0.14895188844768675,1
256,93.0,-0.017441860465114336,85.99221789883269,0.14908488917502144,1
257,93.0,-0.017441860465114336,86.04651162790698,0.14921681780708973,1
258,93.0,-0.017441860465114336,86.10038610038609,0.14934768725481204,1
259,93.0,-0.017441860465114336,86.15384615384616,0.14947751022262679,1
260,93.0,-0.017441860465114336,86.20689655172413,0.1496062992125985,1
261,93.0,-0.017441860465114336,86.25954198473282,0.14973406652844137,1
262,93.0,-0.017441860465114336,86.31178707224335,0.1498608242794295,1
263,93.0,-0.017441860465114336,86.36363636363636,0.14998658438422308,1
264,93.0,-0.017441860465114336,86.41509433962264,0.15011135857461028,1
265,93.0,-0.017441860465114336,86.46616541353383,0.15023515839914822,1
266,93.0,-0.017441860465114336,86.51685393258427,0.15035799522673088,1
267,93.0,-0.017441860465114336,86.56716417910447,0.15047988025006567,1
268,93.0,-0.017441860465114336,86.61710037174721,0.15060082448908,1
269,93.0,-0.017441860465114336,86.66666666666667,0.15072083879423348,1
270,93.0,-0.017441860465114336,86.71586715867159,0.15083993384976938,1
271,93.0,-0.017441860465114336,86.76470588235294,0.15095812017688373,1
272,93.0,-0.017441860465114336,86.81318681318682,0.1510754081368228,1
273,93.0,-0.017441860465114336,86.86131386861314,0.15119180793391326,1
274,93.0,-0.017441860465114336,86.9090909090909,0.15130732961851756,1
275,93.0,-0.017441860465114336,86.95652173913044,0.15142198308993088,1
276,93.0,-0.017441860465114336,87.00361010830325,0.15153577809920926,1
277,93.0,-0.017441860465114336,87.05035971223022,0.1516487242519286,1
278,93.0,-0.017441860465114336,87.09677419354838,0.15176083101089424,1
279,93.0,-0.017441860465114336,87.14285714285714,0.15187210769878,1
280,93.0,-0.017441860465114336,87.18861209964413,0.15198256350071285,1
281,93.0,-0.017441860465114336,87.2340425531915,0.15209220746680055,1
282,93.0,-0.017441860465114336,87.27915194346289,0.15220104851460398,1
283,93.0,-0.017441860465114336,87.32394366197182,0.15230909543155577,1
284,93.0,-0.017441860465114336,87.36842105263159,0.152416356877324,1
285,93.0,-0.017441860465114336,87.41258741258741,0.15252284138612202,1
286,93.0,-0.017441860465114336,87.45644599303137,0.1526285573689822,1
287,93.0,-0.017441860465114336,87.5,0.15273351311596012,1
288,93.0,-0.017441860465114336,87.5432525951557,0.15283771679830616,1
289,93.0,-0.017441860465114336,87.58620689655172,0.15294117647058814,1
290,93.0,-0.017441860465114336,87.62886597938144,0.15304390007276236,1
291,93.0,-0.017441860465114336,87.67123287671232,0.15314589543220766,1
292,93.0,-0.017441860465114336,87.71331058020478,0.15324717026571374,1
293,93.0,-0.017441860465114336,87.75510204081633,0.1533477321814253,1
294,93.0,-0.017441860465114336,87.79661016949153,0.1534475886807494,1
295,93.0,-0.017441860465114336,87.83783783783784,0.15354674716021932,1
296,93.0,-0.017441860465114336,87.87878787878788,0.1536452149133222,1
297,93.0,-0.017441860465114336,87.91946308724832,0.15374299913228687,1
298,93.0,-0.017441860465114336,87.95986622073578,0.15384010690983368,1
299,99.0,0.0,88.0,0.15393654524089329,1
300,99.0,0.0,88.03986710963456,0.15403232102427977,1
301,99.0,0.0,88.0794701986755,0.1541274410643428,1
302,99.0,0.0,88.11881188118812,0.1542219120725753,1
303,99.0,0.0,88.1578947368421,0.15431574066919046,1
304,99.0,0.0,88.19672131147541,0.15440893338467548,1
305,99.0,0.0,88.23529411764706,0.15450149666129384,1
306,99.0,0.0,88.27361563517914,0.15459343685458599,1
307,99.0,0.0,88.31168831168831,0.15468476023480932,1
308,99.0,0.0,88.3495145631068,0.1547754729883752,1
309,99.0,0.0,88.38709677419355,0.15486558121923466,1
310,99.0,0.0,88.42443729903538,0.15495509095026003,1
311,99.0,0.0,88.46153846153845,0.1550440081245769,1
312,99.0,0.0,88.49840255591054,0.1551323386068824,1
313,99.0,0.0,88.53503184713377,0.1552200881847398,1
314,99.0,0.0,88.57142857142857,0.15530726256983252,1
315,99.0,0.0,88.60759493670885,0.15539386739921307,1
316,99.0,0.0,88.64353312302839,0.15547990823651342,1
317,99.0,0.0,88.67924528301887,0.1555653905731356,1
318,99.0,0.0,88.71473354231975,0.1556503198294245,1
319,99.0,0.0,88.75,0.15573470135580722,1
320,99.0,0.0,88.78504672897196,0.15581854043392498,1
321,99.0,0.0,88.81987577639751,0.15590184227772533,1
322,99.0,0.0,88.85448916408669,0.1559846120345508,1
323,99.0,0.0,88.88888888888889,0.15606685478619386,1
324,99.0,0.0,88.92307692307693,0.15614857554994582,1
325,99.0,0.0,88.95705521472392,0.15622977927960288,1
326,99.0,0.0,88.9908256880734,0.15631047086647984,1
327,99.0,0.0,89.02439024390245,0.15639065514038755,1
328,99.0,0.0,89.05775075987842,0.15647033687059306,1
329,99.0,0.0,89.0909090909091,0.15654952076677275,1
330,99.0,0.0,89.12386706948641,0.1566282114799352,1
331,99.0,0.0,88.85542168674698,0.15142304504006573,1
332,99.0,0.0,88.88888888888889,0.15150471730597054,1
333,99.0,0.0,88.92215568862275,0.15158588493752556,1
334,99.0,0.0,88.95522388059702,0.15166655259735806,1
335,99.0,0.0,88.98809523809523,0.1517467248908301,1
336,99.0,0.0,89.02077151335311,0.15182640636691336,1
337,99.0,0.0,89.05325443786982,0.1519056015190564,1
338,99.0,0.0,89.08554572271386,0.1519843147860184,1
339,99.0,0.0,89.11764705882354,0.15206255055271034,1
340,99.0,0.0,89.14956011730204,0.152140313150998,1
341,99.0,0.0,89.18128654970761,0.1522176068605118,1
